from,to,cost
65,95,6001.81
65,96,5814.99
65,97,12932.73
65,98,15416.51
65,99,6625.07
65,100,7224.77
65,101,12542.84
65,102,9055.27
65,103,16156.49
65,104,9323.68
65,105,16156.6
65,106,13732.76
65,107,7463.01
65,108,14406.16
65,109,13894.4
65,110,23750.5
65,111,26980.74
65,112,16707.0
65,113,26823.04
65,114,15789.55
65,115,11458.43
65,116,18129.06
65,117,19497.46
65,118,15905.95
65,119,21454.98
65,120,12737.69
65,121,20677.06
65,122,20563.03
65,123,11550.37
65,124,14917.13
65,125,19785.1
65,126,14518.81
65,127,12249.65
65,128,16614.04
65,129,11598.38
65,130,13472.11
65,131,20742.59
65,132,11997.93
65,133,13204.8
65,134,16226.48
65,135,22365.33
65,136,13451.6
65,137,17441.36
65,138,16486.95
65,139,13225.14
65,140,19337.5
65,141,5906.1
65,142,3078.1
65,143,4540.28
65,144,13259.09
65,145,3130.53
65,146,3089.42
65,147,11023.23
65,148,2866.34
65,149,14584.03
65,150,15409.92
65,151,11568.01
65,152,11981.73
65,153,10086.79
65,154,11568.01
65,155,11452.580000000002
65,156,17559.0
65,157,14441.91
65,158,13109.19
65,159,21403.37
65,160,16098.53
65,161,24862.32
65,162,13357.96
65,163,12226.36
65,164,10650.93
65,165,14853.32
65,166,11135.29
65,167,14775.96
65,168,11788.07
65,169,11135.05
65,170,10541.85
65,171,12788.98
65,172,11155.97
65,173,15344.39
65,174,13924.64
65,175,12320.24
65,176,19044.42
65,177,14058.41
65,178,11184.43
65,179,16208.36
65,180,22484.5
65,181,14441.91
65,182,12567.27
65,183,16214.36
65,184,14370.39
65,185,15199.92
65,186,13044.11
65,187,13943.84
65,188,14788.77
65,189,12828.72
65,190,21825.02
65,191,23409.53
65,192,19044.42
65,193,15218.22
65,194,12286.39
65,195,11237.65
65,196,14294.580000000002
65,197,10072.05
65,198,22473.43
65,199,22454.85
65,200,11018.03
65,201,13157.87
65,202,15229.33
65,203,14452.15
65,204,10835.1
65,205,14452.15
65,206,11828.44
65,207,10559.15
65,208,10134.37
65,209,21395.24
65,210,15013.72
65,211,25370.31
65,212,14313.3
65,213,22484.5
65,214,9009.09
65,215,6491.96
65,216,12302.74
65,217,7045.21
65,218,8048.109999999999
65,219,7612.529999999999
65,220,8754.37
65,221,9682.91
65,222,7493.89
65,223,10171.080000000002
65,224,8175.58
65,225,11022.580000000002
65,226,14305.04
65,227,8175.58
66,0,15479.33
66,1,12614.76
66,2,9238.42
66,3,7232.58
66,4,10027.51
66,5,7451.67
66,6,6578.94
66,7,13338.78
66,8,11282.76
66,9,6186.11
66,10,6414.5
66,11,12184.74
66,12,8955.53
66,13,12273.580000000002
66,14,6440.66
66,15,11530.95
66,16,14940.51
66,17,14021.35
66,18,4509.2
66,19,16963.25
66,20,8010.71
66,21,12032.86
66,22,4905.6
66,23,11146.04
66,24,4604.66
66,25,4575.71
66,26,5359.68
66,27,16680.22
66,28,11846.24
66,29,7999.2
66,30,7199.11
66,31,6362.83
66,32,7262.13
66,33,4558.06
66,34,5777.38
66,35,8861.53
66,36,9762.1
66,37,4888.49
66,38,17500.85
66,39,4888.49
66,40,16685.88
66,41,4575.71
66,42,11041.82
66,43,16963.25
66,44,15222.77
66,45,14940.51
66,46,7262.13
66,47,4588.22
66,48,4646.16
66,49,9103.44
66,50,11151.04
66,51,12533.65
66,52,11063.18
66,53,15499.98
66,54,157.72999999999996
66,55,18139.27
66,56,15048.41
66,57,1696.57
66,58,4822.59
66,59,11078.69
66,60,11063.18
66,61,9746.47
66,62,15658.2
66,63,3703.98
66,64,10686.65
66,65,4972.25
66,66,0.0
66,67,2934.96
66,68,6061.92
66,69,2472.15
66,70,15048.41
66,71,17719.75
66,72,11777.330000000002
66,73,18573.23
66,74,5990.11
66,75,8078.52
66,76,8449.5
66,77,5133.14
66,78,8850.43
66,79,9515.26
66,80,7712.89
66,81,4166.22
66,82,9364.14
66,83,4094.68
66,84,7058.78
66,85,5672.44
66,86,12481.82
66,87,4074.91
66,88,9512.88
66,89,11844.61
66,90,4757.48
66,91,7698.27
66,92,9447.52
66,93,8144.479999999999
66,94,11008.48
66,95,4425.6
66,96,6109.43
66,97,8078.52
66,98,10575.34
66,99,4166.22
66,100,3931.73
66,101,7712.89
66,102,4775.53
66,103,11324.3
66,104,4956.5
66,105,11326.3
66,106,8850.43
66,107,3982.43
66,108,18407.78
66,109,17672.73
66,110,28667.06
66,111,31949.31
66,112,21215.13
66,113,31790.23
66,114,20120.52
66,115,14813.41
66,116,22794.85
66,117,24236.47
66,118,20260.75
66,119,26325.89
66,120,16357.37
66,121,25522.71
66,122,25393.96
66,123,14635.78
66,124,19059.21
66,125,24535.31
66,126,18565.54
66,127,13597.56
66,128,15052.64
66,129,13960.56
66,130,13731.92
66,131,17967.19
66,132,13630.42
66,133,13799.62
66,134,14788.7
66,135,19142.81
66,136,13713.53
66,137,15700.14
66,138,14966.04
66,139,13821.43
66,140,17045.63
66,141,6089.3
66,142,2429.55
66,143,4463.44
66,144,14188.29
66,145,2656.91
66,146,2486.36
66,147,12005.72
66,148,2965.36
66,149,19045.71
66,150,12505.14
66,151,10687.18
66,152,10907.63
66,153,12640.54
66,154,10687.18
66,155,14722.09
66,156,22531.23
66,157,11933.4
66,158,17107.97
66,159,26353.15
66,160,12989.64
66,161,29774.45
66,162,17495.04
66,163,15771.28
66,164,13749.79
66,165,12257.330000000002
66,166,11263.59
66,167,19712.78
66,168,10777.77
66,169,11407.69
66,170,12338.61
66,171,16472.79
66,172,11389.87
66,173,20312.63
66,174,18205.43
66,175,15881.68
66,176,24013.47
66,177,18367.62
66,178,11696.62
66,179,21180.07
66,180,27423.35
66,181,11933.4
66,182,11059.76
66,183,21185.99
66,184,11901.38
66,185,20165.98
66,186,16932.53
66,187,18222.15
66,188,19726.61
66,189,11021.07
66,190,26770.47
66,191,28337.93
66,192,24013.47
66,193,20184.08
66,194,11072.43
66,195,14467.36
66,196,11850.18
66,197,12962.66
66,198,27411.8
66,199,27394.04
66,200,12419.56
66,201,11179.9
66,202,12425.67
66,203,19098.97
66,204,12379.05
66,205,19098.97
66,206,15234.18
66,207,12357.17
66,208,13085.47
66,209,26345.58
66,210,12323.5
66,211,30275.94
66,212,19105.47
66,213,27423.35
66,214,13677.01
66,215,11299.59
66,216,16440.16
66,217,11998.73
66,218,11793.12
66,219,12501.62
66,220,13465.65
66,221,14220.36
66,222,12400.38
66,223,12904.48
66,224,12983.75
66,225,13457.17
66,226,15904.64
66,227,12983.75
67,0,16772.15
67,1,13708.5
67,2,9281.98
67,3,6476.39
67,4,10235.79
67,5,4530.89
67,6,3664.52
67,7,14565.71
67,8,11822.51
67,9,3796.0
67,10,5055.82
67,11,13018.32
67,12,8929.5
67,13,9593.35
67,14,5120.59
67,15,12175.65
67,16,13146.15
67,17,12199.62
67,18,1635.93
67,19,15052.72
67,20,5910.88
67,21,10202.48
67,22,2647.18
67,23,9247.67
67,24,1980.74
67,25,1902.47
67,26,3427.83
67,27,14785.81
67,28,9999.03
67,29,5906.38
67,30,5026.15
67,31,4066.8
67,32,5086.37
67,33,1649.32
67,34,3368.73
67,35,6860.55
67,36,7836.939999999999
67,37,2206.84
67,38,15562.47
67,39,2206.84
67,40,14794.32
67,41,1902.47
67,42,9854.42
67,43,15052.72
67,44,13409.95
67,45,13146.15
67,46,5086.37
67,47,1974.7
67,48,2108.72
67,49,7857.239999999999
67,50,9247.89
67,51,15447.99
67,52,13970.080000000002
67,53,18429.19
67,54,3086.65
67,55,21062.23
67,56,17976.5
67,57,4629.43
67,58,7686.149999999999
67,59,13985.64
67,60,13970.080000000002
67,61,12649.24
67,62,18587.31
67,63,769.2799999999999
67,64,13593.21
67,65,7827.359999999999
67,66,2934.96
67,67,0.0
67,68,8890.94
67,69,462.91
67,70,17976.5
67,71,20641.24
67,72,14686.5
67,73,21499.34
67,74,4424.77
67,75,5829.82
67,76,6144.64
67,77,7344.2
67,78,6493.97
67,79,7170.32
67,80,5546.97
67,81,5659.32
67,82,7008.35
67,83,4383.34
67,84,9562.93
67,85,7923.91
67,86,15252.76
67,87,5391.66
67,88,7162.68
67,89,14601.56
67,90,4164.29
67,91,5526.08
67,92,12132.56
67,93,5891.46
67,94,13740.78
67,95,6346.22
67,96,8431.41
67,97,5829.82
67,98,8263.23
67,99,5659.32
67,100,4863.04
67,101,5546.97
67,102,4187.56
67,103,9012.05
67,104,4166.57
67,105,9017.88
67,106,6493.97
67,107,4711.42
67,108,20472.04
67,109,19619.32
67,110,31357.12
67,111,34738.68
67,112,23572.0
67,113,34574.27
67,114,22367.31
67,115,16598.39
67,116,25258.82
67,117,26754.12
67,118,22521.74
67,119,28963.95
67,120,18242.83
67,121,28135.63
67,122,27992.28
67,123,16283.88
67,124,21199.0
67,125,27061.51
67,126,20654.36
67,127,14361.5
67,128,13993.67
67,129,15254.35
67,130,13866.28
67,131,16045.75
67,132,14548.94
67,133,14125.25
67,134,13820.89
67,135,16930.31
67,136,13850.29
67,137,14498.66
67,138,13936.86
67,139,14146.59
67,140,15448.68
67,141,7182.49
67,142,5335.19
67,143,5975.62
67,144,14682.92
67,145,5531.77
67,146,5384.67
67,147,12674.36
67,148,5394.6
67,149,21967.5
67,150,12330.96
67,151,11993.3
67,152,12090.39
67,153,15209.14
67,154,11993.3
67,155,17438.98
67,156,25356.07
67,157,12106.79
67,158,19964.57
67,159,29098.45
67,160,12616.87
67,161,32456.97
67,162,20374.66
67,163,18541.89
67,164,16438.63
67,165,12342.47
67,166,13023.15
67,167,22601.19
67,168,12006.21
67,169,13222.02
67,170,14687.77
67,171,19268.88
67,172,13188.35
67,173,23161.47
67,174,21105.72
67,175,18655.08
67,176,26809.71
67,177,21271.64
67,178,13596.6
67,179,24013.16
67,180,30148.31
67,181,12106.79
67,182,11977.07
67,183,24019.82
67,184,12106.51
67,185,23020.36
67,186,19768.7
67,187,21122.04
67,188,22614.28
67,189,11752.57
67,190,29507.4
67,191,31045.42
67,192,26809.71
67,193,23038.9
67,194,12162.95
67,195,17177.86
67,196,12077.19
67,197,15613.35
67,198,30135.98
67,199,30119.57
67,200,14630.09
67,201,11786.3
67,202,12337.95
67,203,22033.4
67,204,14641.38
67,205,22033.4
67,206,17977.74
67,207,14706.08
67,208,15749.06
67,209,29091.97
67,210,12331.69
67,211,32949.13
67,212,22035.63
67,213,30148.31
67,214,16215.41
67,215,14222.85
67,216,18616.99
67,217,14780.8
67,218,14641.76
67,219,15211.35
67,220,16034.89
67,221,16669.95
67,222,15126.73
67,223,15515.52
67,224,15625.22
67,225,15971.71
67,226,18076.76
67,227,15625.22
68,0,12457.14
68,1,10434.92
68,2,10077.73
68,3,10042.47
68,4,10330.71
68,5,13408.21
68,6,12368.63
68,7,10733.12
68,8,10601.0
68,9,11299.73
68,10,10294.81
68,11,10675.580000000002
68,12,10008.11
68,13,18332.18
68,14,10265.35
68,15,10569.61
68,16,18219.99
68,17,17421.48
68,18,10516.63
68,19,20332.45
68,20,12502.65
68,21,15626.41
68,22,10939.99
68,23,14945.36
68,24,10664.8
68,25,10632.26
68,26,11299.44
68,27,20034.49
68,28,15487.16
68,29,12483.31
68,30,11906.12
68,31,11345.06
68,32,11963.1
68,33,10404.23
68,34,10971.28
68,35,13096.19
68,36,13765.37
68,37,10467.28
68,38,20895.08
68,39,10467.28
68,40,20034.34
68,41,10632.26
68,42,16151.49
68,43,20332.45
68,44,18516.17
68,45,18219.99
68,46,11963.1
68,47,10648.77
68,48,10708.0
68,49,14396.46
68,50,14957.68
68,51,6692.52
68,52,5195.48
68,53,9764.96
68,54,5933.57
68,55,12314.7
68,56,9303.31
68,57,4538.91
68,58,1265.93
68,59,5211.03
68,60,5195.48
68,61,3880.7
68,62,9919.92
68,63,9647.14
68,64,4823.65
68,65,1104.9
68,66,6061.92
68,67,8890.94
68,68,0.0
68,69,8442.13
68,70,9303.31
68,71,11885.86
68,72,5912.54
68,73,12774.74
68,74,11740.330000000002
68,75,14037.57
68,76,14423.11
68,77,6443.78
68,78,14837.17
68,79,15489.0
68,80,13647.74
68,81,7615.04
68,82,15344.05
68,83,8999.98
68,84,6215.26
68,85,6518.28
68,86,8761.489999999998
68,87,7841.75
68,88,15488.75
68,89,8295.94
68,90,10132.1
68,91,13635.98
68,92,6806.33
68,93,14103.89
68,94,7744.779999999999
68,95,6927.24
68,96,6469.03
68,97,14037.57
68,98,16521.4
68,99,7615.04
68,100,8267.69
68,101,13647.74
68,102,10142.85
68,103,17261.28
68,104,10414.85
68,105,17261.37
68,106,14837.17
68,107,8515.069999999998
68,108,13474.92
68,109,13019.76
68,110,22645.82
68,111,25887.41
68,112,15658.47
68,113,25728.56
68,114,14778.97
68,115,10714.67
68,116,17050.82
68,117,18407.48
68,118,14890.04
68,119,20351.03
68,120,11911.38
68,121,19574.82
68,122,19462.05
68,123,10876.4
68,124,13951.06
68,125,18693.49
68,126,13576.43
68,127,12004.6
68,128,16953.28
68,129,11112.21
68,130,13459.26
68,131,21304.12
68,132,11688.2
68,133,13119.8
68,134,16544.04
68,135,23014.44
68,136,13438.65
68,137,17809.78
68,138,16819.07
68,139,13139.4
68,140,19805.8
68,141,6230.27
68,142,4165.48
68,143,5086.22
68,144,13094.65
68,145,4197.16
68,146,4172.14
68,147,10895.85
68,148,3754.52
68,149,13765.36
68,150,16318.26
68,151,12207.17
68,152,12646.74
68,153,9975.42
68,154,12207.17
68,155,11089.47
68,156,16474.67
68,157,15301.69
68,158,12475.29
68,159,20302.03
68,160,17030.55
68,161,23757.52
68,162,12671.41
68,163,11760.23
68,164,10358.49
68,165,15722.23
68,166,11592.06
68,167,13732.15
68,168,12445.62
68,169,11562.0
68,170,10628.02
68,171,12268.64
68,172,11590.47
68,173,14270.78
68,174,13180.01
68,175,11847.27
68,176,17951.56
68,177,13302.080000000002
68,178,11559.25
68,179,15127.18
68,180,21381.4
68,181,15301.69
68,182,13295.27
68,183,15133.51
68,184,15225.08
68,185,14129.44
68,186,12450.13
68,187,13200.04
68,188,13744.19
68,189,13600.93
68,190,20722.87
68,191,22305.45
68,192,17951.56
68,193,14147.99
68,194,12970.0
68,195,10891.35
68,196,15146.38
68,197,9858.97
68,198,21370.27
68,199,21351.8
68,200,11191.81
68,201,13952.17
68,202,16124.86
68,203,13557.26
68,204,10978.2
68,205,13557.26
68,206,11414.51
68,207,10644.53
68,208,9900.77
68,209,20294.03
68,210,15894.84
68,211,24265.42
68,212,13352.07
68,213,21381.4
68,214,7944.16
68,215,5564.09
68,216,11349.93
68,217,5943.55
68,218,7596.229999999999
68,219,6509.34
68,220,7680.6
68,221,8645.97
68,222,6389.42
68,223,10003.77
68,224,7083.58
68,225,10922.3
68,226,14365.15
68,227,7083.58
69,0,16548.5
69,1,13507.87
69,2,9222.35
69,3,6523.23
69,4,10156.06
69,5,4989.35
69,6,4123.45
69,7,14347.46
69,8,11699.080000000002
69,9,4132.57
69,10,5192.72
69,11,12854.61
69,12,8878.46
69,13,10002.56
69,14,5251.1
69,15,12037.59
69,16,13409.99
69,17,12466.24
69,18,2075.23
69,19,15339.79
69,20,6204.1
69,21,10465.29
69,22,2917.76
69,23,9519.52
69,24,2341.0
69,25,2277.0
69,26,3636.89
69,27,15069.72
69,28,10264.21
69,29,6198.16
69,30,5327.26
69,31,4384.93
69,32,5388.6
69,33,2104.76
69,34,3704.47
69,35,7140.52
69,36,8107.77
69,37,2598.13
69,38,15855.0
69,39,2598.13
69,40,15077.76
69,41,2277.0
69,42,9985.5
69,43,15339.79
69,44,13677.5
69,45,13409.99
69,46,5388.6
69,47,2331.54
69,48,2444.98
69,49,7986.89
69,50,9520.61
69,51,14988.89
69,52,13512.03
69,53,17967.68
69,54,2623.75
69,55,20601.85
69,56,17515.2
69,57,4166.53
69,58,7232.46
69,59,13527.59
69,60,13512.03
69,61,12191.69
69,62,18125.83
69,63,1231.85
69,64,13135.18
69,65,7374.75
69,66,2472.15
69,67,462.91
69,68,8442.13
69,69,0.0
69,70,17515.2
69,71,20181.11
69,72,14228.15
69,73,21038.42
69,74,4574.88
69,75,6139.73
69,76,6468.19
69,77,6954.94
69,78,6830.01
69,79,7506.729999999999
69,80,5837.42
69,81,5338.35
69,82,7346.37
69,83,4196.74
69,84,9146.87
69,85,7532.63
69,86,14808.86
69,87,5088.03
69,88,7500.13
69,89,14159.21
69,90,4117.98
69,91,5817.7
69,92,11697.88
69,93,6202.67
69,94,13301.17
69,95,5983.12
69,96,8033.819999999999
69,97,6139.73
69,98,8596.68
69,99,5338.35
69,100,4598.14
69,101,5837.42
69,102,4141.04
69,103,9347.580000000002
69,104,4156.69
69,105,9352.68
69,106,6830.01
69,107,4470.22
69,108,20138.5
69,109,19302.43
69,110,30933.53
69,111,34299.99
69,112,23196.89
69,113,34136.4
69,114,22007.98
69,115,16301.83
69,116,24868.32
69,117,26355.96
69,118,22160.38
69,119,28548.01
69,120,17933.59
69,121,27723.37
69,122,27582.21
69,123,16006.87
69,124,20854.82
69,125,26662.13
69,126,20317.33
69,127,14212.27
69,128,14134.29
69,129,15027.69
69,130,13812.97
69,131,16335.98
69,132,14376.79
69,133,14042.79
69,134,13945.87
69,135,17271.21
69,136,13796.56
69,137,14664.32
69,138,14072.36
69,139,14064.26
69,140,15682.84
69,141,6947.36
69,142,4873.73
69,143,5670.34
69,144,14575.8
69,145,5072.5
69,146,4923.7
69,147,12534.47
69,148,4979.46
69,149,21505.7
69,150,12303.37
69,151,11740.74
69,152,11855.75
69,153,14791.0
69,154,11740.74
69,155,17002.55
69,156,24911.3
69,157,12023.4
69,158,19510.61
69,159,28666.18
69,160,12622.34
69,161,32034.66
69,162,19917.85
69,163,18098.76
69,164,16005.52
69,165,12273.8
69,166,12710.16
69,167,22146.44
69,168,11764.75
69,169,12901.95
69,170,14297.94
69,171,18822.57
69,172,12870.37
69,173,22712.87
69,174,20646.41
69,175,18211.61
69,176,26369.44
69,177,20811.88
69,178,13265.56
69,179,23567.03
69,180,29719.26
69,181,12023.4
69,182,11780.55
69,183,23573.58
69,184,12018.17
69,185,22570.9
69,186,19317.31
69,187,20662.78
69,188,22159.65
69,189,11582.66
69,190,29076.45
69,191,30619.13
69,192,26369.44
69,193,22589.37
69,194,11941.85
69,195,16742.18
69,196,11985.34
69,197,15184.82
69,198,29707.04
69,199,29690.42
69,200,14258.65
69,201,11635.25
69,202,12296.59
69,203,21570.5
69,204,14263.03
69,205,21570.5
69,206,17537.99
69,207,14316.3
69,208,15318.94
69,209,28659.54
69,210,12275.1
69,211,32528.29
69,212,21573.97
69,213,29719.26
69,214,15810.33
69,215,13762.29
69,216,18265.55
69,217,14340.73
69,218,14188.21
69,219,14781.6
69,220,15625.34
69,221,16277.78
69,222,14694.61
69,223,15092.06
69,224,15205.26
69,225,15561.09
69,226,17713.94
69,227,15205.26
70,0,16220.25
70,1,15941.24
70,2,18181.27
70,3,18998.68
70,4,18062.85
70,5,22500.07
70,6,21566.47
70,7,15618.81
70,8,17544.53
70,9,20602.44
70,10,19495.84
70,11,16839.31
70,12,18239.51
70,13,27030.12
70,14,19457.39
70,15,17279.69
70,16,26936.19
70,17,26220.52
70,18,19553.66
70,19,29027.42
70,20,21754.52
70,21,24564.4
70,22,19665.79
70,23,23976.91
70,24,19570.66
70,25,19561.52
70,26,19823.49
70,27,28730.44
70,28,24447.23
70,29,21734.28
70,30,21190.76
70,31,20647.77
70,32,21246.68
70,33,19564.5
70,34,20270.54
70,35,22291.48
70,36,22890.0
70,37,19715.79
70,38,29587.3
70,39,19715.79
70,40,28727.36
70,41,19561.52
70,42,23236.63
70,43,29027.42
70,44,27229.13
70,45,26936.19
70,46,21246.68
70,47,19551.02
70,48,19574.11
70,49,21864.43
70,50,23991.27
70,51,2632.8
70,52,4118.69
70,53,462.33
70,54,14900.87
70,55,3113.39
70,56,0.0
70,57,13369.77
70,58,10373.42
70,59,4103.35
70,60,4118.69
70,61,5422.83
70,62,616.65
70,63,18745.37
70,64,4484.39
70,65,10252.74
70,66,15048.41
70,67,17976.5
70,68,9303.31
70,69,17515.2
70,70,0.0
70,71,2711.74
70,72,3413.25
70,73,3527.88
70,74,19977.99
70,75,22480.59
70,76,22884.74
70,77,12830.43
70,78,23316.91
70,79,23917.56
70,80,22057.26
70,81,14892.69
70,82,23791.92
70,83,16838.48
70,84,10813.63
70,85,12473.04
70,86,6584.95
70,87,15240.91
70,88,23922.46
70,89,6922.86
70,90,18147.93
70,91,22051.47
70,92,8544.85
70,93,22545.29
70,94,7471.109999999999
70,95,13892.01
70,96,12034.080000000002
70,97,22480.59
70,98,24854.12
70,99,14892.69
70,100,15899.65
70,101,22057.26
70,102,18150.91
70,103,25551.21
70,104,18470.07
70,105,25546.91
70,106,23316.91
70,107,16209.45
70,108,12915.45
70,109,13384.52
70,110,15460.39
70,111,17786.84
70,112,12242.12
70,113,17673.2
70,114,12467.89
70,115,13203.830000000002
70,116,12427.16
70,117,13081.88
70,118,12437.59
70,119,13776.74
70,120,13178.71
70,121,13296.85
70,122,13319.15
70,123,13944.63
70,124,12697.61
70,125,13250.7
70,126,12815.38
70,127,17740.94
70,128,24953.1
70,129,15545.11
70,130,20197.23
70,131,29955.43
70,132,17111.16
70,133,19545.95
70,134,24478.41
70,135,31894.75
70,136,20178.03
70,137,25888.66
70,138,24797.36
70,139,19559.88
70,140,28184.74
70,141,14820.41
70,142,12734.95
70,143,14139.76
70,144,19119.09
70,145,12606.07
70,146,12701.48
70,147,17390.69
70,148,13057.12
70,149,4981.0
70,150,21807.75
70,151,15971.95
70,152,16523.4
70,153,8898.12
70,154,15971.95
70,155,7330.279999999999
70,156,8470.38
70,157,20428.62
70,158,5570.29
70,159,12812.15
70,160,22699.39
70,161,16561.83
70,162,5198.9
70,163,6745.31
70,164,7596.79
70,165,20889.95
70,166,14135.5
70,167,5072.04
70,168,16303.56
70,169,13893.06
70,170,10754.75
70,171,6537.13
70,172,13969.48
70,173,6166.58
70,174,5059.85
70,175,6731.35
70,176,10145.27
70,177,5059.98
70,178,13504.7
70,179,7146.02
70,180,13994.21
70,181,20428.62
70,182,17557.76
70,183,7141.9
70,184,20313.67
70,185,5960.01
70,186,5943.24
70,187,5083.68
70,188,5095.21
70,189,18178.89
70,190,13277.53
70,191,15002.49
70,192,10145.27
70,193,5970.12
70,194,16932.8
70,195,7380.18
70,196,20217.29
70,197,8037.739999999999
70,198,13990.43
70,199,13961.75
70,200,11757.66
70,201,18665.67
70,202,21506.7
70,203,4356.12
70,204,11392.93
70,205,4356.12
70,206,7039.17
70,207,10758.32
70,208,7888.56
70,209,12795.01
70,210,21160.43
70,211,17110.75
70,212,4063.32
70,213,13994.21
70,214,7245.029999999999
70,215,3763.4
70,216,11108.38
70,217,4891.18
70,218,5616.32
70,219,5548.69
70,220,6932.3
70,221,8146.529999999999
70,222,5387.6
70,223,8469.569999999998
70,224,6208.03
70,225,9470.830000000002
70,226,13060.13
70,227,6208.03
71,0,17329.95
71,1,17498.6
71,2,20296.36
71,3,21358.14
71,4,20083.78
71,5,25169.54
71,6,24210.46
71,7,17043.75
71,8,19383.07
71,9,23173.89
71,10,21959.1
71,11,18514.08
71,12,20387.87
71,13,29738.14
71,14,21915.8
71,15,19070.02
71,16,29150.34
71,17,28470.89
71,18,22228.3
71,19,31221.98
71,20,24243.98
71,21,26880.04
71,22,22367.68
71,23,26336.14
71,24,22260.09
71,25,22248.75
71,26,22532.7
71,27,30926.93
71,28,26772.8
71,29,24223.09
71,30,23712.48
71,31,23205.16
71,32,23767.05
71,33,22216.74
71,34,22852.84
71,35,24740.93
71,36,25298.46
71,37,22339.37
71,38,31777.97
71,39,22339.37
71,40,30922.73
71,41,22248.75
71,42,25893.33
71,43,31221.98
71,44,29440.37
71,45,29150.34
71,46,23767.05
71,47,22240.74
71,48,22266.91
71,49,24549.7
71,50,26351.36
71,51,5203.06
71,52,6696.27
71,53,2294.49
71,54,17573.86
71,55,432.75
71,56,2711.74
71,57,16048.87
71,58,12999.55
71,59,6680.66
71,60,6696.27
71,61,8019.489999999999
71,62,2140.27
71,63,21409.19
71,64,7071.57
71,65,12872.330000000002
71,66,17719.75
71,67,20641.24
71,68,11885.86
71,69,20181.11
71,70,2711.74
71,71,0.0
71,72,5977.29
71,73,925.72
71,74,22689.61
71,75,25192.08
71,76,25596.15
71,77,15517.66
71,78,26028.25
71,79,26629.27
71,80,24768.88
71,81,17594.66
71,82,26503.56
71,83,19547.84
71,84,13452.37
71,85,15146.95
71,86,8735.98
71,87,17944.74
71,88,26634.16
71,89,9184.12
71,90,20858.45
71,91,24763.06
71,92,11069.830000000002
71,93,25256.8
71,94,9845.54
71,95,16590.07
71,96,14696.68
71,97,25192.08
71,98,27565.43
71,99,17594.66
71,100,18606.93
71,101,24768.88
71,102,20861.34
71,103,28261.85
71,104,21180.84
71,105,28257.49
71,106,26028.25
71,107,18917.31
71,108,13063.21
